step,attempt_step,epoch,loss,lr,grad_norm,optimizer_step_skipped
19497.0,1.0,50.0,0.05628463625907898,0.00025,0.08490132540464401,0.0
19498.0,2.0,50.0,0.06341759860515594,0.00025,0.11038980633020401,0.0
19499.0,3.0,50.0,0.052851155400276184,0.00025,0.050311457365751266,0.0
19500.0,4.0,50.0,0.052157845348119736,0.00025,0.12335968762636185,0.0
19501.0,5.0,50.0,0.05558169633150101,0.00025,0.08071542531251907,0.0
19502.0,6.0,50.0,0.06457632780075073,0.00025,0.13042289018630981,0.0
19503.0,7.0,50.0,0.055829841643571854,0.00025,0.07780961692333221,0.0
19504.0,8.0,50.0,0.047737784683704376,0.00025,0.059231892228126526,0.0
19505.0,9.0,50.0,0.041164521127939224,0.00025,0.06307575851678848,0.0
19506.0,10.0,50.0,0.052570220082998276,0.00025,0.07970211654901505,0.0
19507.0,11.0,50.0,0.050938669592142105,0.00025,0.05653568357229233,0.0
19508.0,12.0,50.0,0.04199313372373581,0.00025,0.05304453894495964,0.0
19509.0,13.0,50.0,0.04807650297880173,0.00025,0.07780607044696808,0.0
19510.0,14.0,50.0,0.056037336587905884,0.00025,0.10076668113470078,0.0
19511.0,15.0,50.0,0.061379555612802505,0.00025,0.08044943958520889,0.0
19512.0,16.0,50.0,0.06311556696891785,0.00025,0.058380287140607834,0.0
19513.0,17.0,50.0,0.05404120311141014,0.00025,0.07975411415100098,0.0
19514.0,18.0,50.0,0.046583715826272964,0.00025,0.17399188876152039,0.0
19515.0,19.0,50.0,0.0533621683716774,0.00025,0.05445873364806175,0.0
19516.0,20.0,50.0,0.04878130555152893,0.00025,0.16023856401443481,0.0
19517.0,21.0,50.0,0.047600165009498596,0.00025,0.07289817929267883,0.0
19518.0,22.0,50.0,0.04635809361934662,0.00025,0.11227026581764221,0.0
19519.0,23.0,50.0,0.05980180203914642,0.00025,0.1132749542593956,0.0
19520.0,24.0,50.0,0.06374767422676086,0.00025,0.1511518806219101,0.0
19521.0,25.0,50.0,0.04951954632997513,0.00025,0.13401088118553162,0.0
19522.0,26.0,50.0,0.058539073914289474,0.00025,0.15195335447788239,0.0
19523.0,27.0,50.0,0.05051122605800629,0.00025,0.1692836582660675,0.0
19524.0,28.0,50.0,0.0570533387362957,0.00025,0.1539955884218216,0.0
19525.0,29.0,50.0,0.04134873300790787,0.00025,0.22232478857040405,0.0
19526.0,30.0,50.0,0.05972006171941757,0.00025,0.10160583257675171,0.0
19527.0,31.0,50.0,0.06809407472610474,0.00025,0.23707306385040283,0.0
19528.0,32.0,50.0,0.039359141141176224,0.00025,0.150877445936203,0.0
19529.0,33.0,50.0,0.045107558369636536,0.00025,0.2095993310213089,0.0
19530.0,34.0,50.0,0.055945705622434616,0.00025,0.19087263941764832,0.0
19531.0,35.0,50.0,0.06183979660272598,0.00025,0.16887745261192322,0.0
19532.0,36.0,50.0,0.06237689033150673,0.00025,0.17699399590492249,0.0
19533.0,37.0,50.0,0.05912691354751587,0.00025,0.07002534717321396,0.0
19534.0,38.0,50.0,0.05887965112924576,0.00025,0.18418987095355988,0.0
19535.0,39.0,50.0,0.047961026430130005,0.00025,0.16575376689434052,0.0
19536.0,40.0,50.0,0.07518547773361206,0.00025,0.10655300319194794,0.0
19537.0,41.0,50.0,0.05744472146034241,0.00025,0.21114611625671387,0.0
19538.0,42.0,50.0,0.05523153394460678,0.00025,0.06066931411623955,0.0
19539.0,43.0,50.0,0.04816597327589989,0.00025,0.1968195140361786,0.0
19540.0,44.0,50.0,0.05255783721804619,0.00025,0.18103496730327606,0.0
19541.0,45.0,50.0,0.0417352169752121,0.00025,0.151140496134758,0.0
19542.0,46.0,50.0,0.05453602969646454,0.00025,0.2518002688884735,0.0
19543.0,47.0,50.0,0.05898648127913475,0.00025,0.08096666634082794,0.0
19544.0,48.0,50.0,0.05928564816713333,0.00025,0.26656070351600647,0.0
19545.0,49.0,50.0,0.061713092029094696,0.00025,0.04726037010550499,0.0
19546.0,50.0,50.0,0.07446467876434326,0.00025,0.15948276221752167,0.0
19547.0,51.0,50.0,0.04792668670415878,0.00025,0.14203929901123047,0.0
19548.0,52.0,50.0,0.0606079027056694,0.00025,0.09136437624692917,0.0
19549.0,53.0,50.0,0.06297016143798828,0.00025,0.1311812549829483,0.0
19550.0,54.0,50.0,0.06305627524852753,0.00025,0.12018371373414993,0.0
19551.0,55.0,50.0,0.08778592199087143,0.00025,0.09106501191854477,0.0
19552.0,56.0,50.0,0.05451640486717224,0.00025,0.1700500100851059,0.0
19553.0,57.0,50.0,0.04838114231824875,0.00025,0.03362968564033508,0.0
19554.0,58.0,50.0,0.05267173424363136,0.00025,0.14745989441871643,0.0
19555.0,59.0,50.0,0.06047027185559273,0.00025,0.10345496237277985,0.0
19556.0,60.0,50.0,0.05968065187335014,0.00025,0.09003172814846039,0.0
19557.0,61.0,50.0,0.055975764989852905,0.00025,0.14260727167129517,0.0
19558.0,62.0,50.0,0.057816680520772934,0.00025,0.08493630588054657,0.0
19559.0,63.0,50.0,0.06747274100780487,0.00025,0.10858792066574097,0.0
19560.0,64.0,50.0,0.05745186284184456,0.00025,0.14749479293823242,0.0
19561.0,65.0,50.0,0.04115249216556549,0.00025,0.13695526123046875,0.0
19562.0,66.0,50.0,0.05785522609949112,0.00025,0.08648820221424103,0.0
19563.0,67.0,50.0,0.057740285992622375,0.00025,0.10829614847898483,0.0
19564.0,68.0,50.0,0.055081598460674286,0.00025,0.06440456956624985,0.0
19565.0,69.0,50.0,0.049427568912506104,0.00025,0.07885673642158508,0.0
19566.0,70.0,50.0,0.04763348028063774,0.00025,0.11089510470628738,0.0
19567.0,71.0,50.0,0.05503407120704651,0.00025,0.06925588846206665,0.0
19568.0,72.0,50.0,0.07061636447906494,0.00025,0.057819318026304245,0.0
19569.0,73.0,50.0,0.04929273575544357,0.00025,0.09740008413791656,0.0
19570.0,74.0,50.0,0.045808903872966766,0.00025,0.0643359124660492,0.0
19571.0,75.0,50.0,0.04524385556578636,0.00025,0.11284006386995316,0.0
