step,attempt_step,epoch,loss,lr,grad_norm,optimizer_step_skipped
1.0,1.0,0.0,0.9031769037246704,4e-08,4.551558017730713,0.0
2.0,2.0,0.0,0.8644060492515564,8e-08,4.34401273727417,0.0
3.0,3.0,0.0,0.8801438808441162,1.2000000000000002e-07,4.446747779846191,0.0
4.0,4.0,0.0,0.916245698928833,1.6e-07,4.593592166900635,0.0
5.0,5.0,0.0,0.8920360207557678,2e-07,4.492747783660889,0.0
6.0,6.0,0.0,0.8439010977745056,2.4000000000000003e-07,4.241705417633057,0.0
7.0,7.0,0.0,0.9250538945198059,2.8e-07,4.680152416229248,0.0
8.0,8.0,0.0,0.9270125031471252,3.2e-07,4.654623985290527,0.0
9.0,9.0,0.0,0.9223381280899048,3.6000000000000005e-07,4.665854454040527,0.0
10.0,10.0,0.0,0.8535630702972412,4e-07,4.325084686279297,0.0
11.0,11.0,0.0,0.8794763684272766,4.4e-07,4.472523212432861,0.0
12.0,12.0,0.0,0.9293239116668701,4.800000000000001e-07,4.641427993774414,0.0
13.0,13.0,0.0,0.9032436609268188,5.200000000000001e-07,4.532912254333496,0.0
14.0,14.0,0.0,0.8737006783485413,5.6e-07,4.400254726409912,0.0
15.0,15.0,0.0,0.8658287525177002,6e-07,4.372154235839844,0.0
16.0,16.0,0.0,0.8076038360595703,6.4e-07,4.021585941314697,0.0
17.0,17.0,0.0,0.8854970335960388,6.800000000000001e-07,4.459624290466309,0.0
18.0,18.0,0.0,0.8972259163856506,7.200000000000001e-07,4.496156692504883,0.0
19.0,19.0,0.0,0.864942729473114,7.6e-07,4.326552391052246,0.0
20.0,20.0,0.0,0.8724309802055359,8e-07,4.378488540649414,0.0
21.0,21.0,0.0,0.8786846399307251,8.400000000000001e-07,4.375847816467285,0.0
22.0,22.0,0.0,0.8991739749908447,8.8e-07,4.510288715362549,0.0
23.0,23.0,0.0,0.8232301473617554,9.2e-07,4.1645331382751465,0.0
24.0,24.0,0.0,0.8498893976211548,9.600000000000001e-07,4.245779514312744,0.0
25.0,25.0,0.0,0.860586404800415,1e-06,4.294291019439697,0.0
26.0,26.0,0.0,0.8303610682487488,1.0400000000000002e-06,4.2375807762146,0.0
27.0,27.0,0.0,0.8406552076339722,1.08e-06,4.19102144241333,0.0
28.0,28.0,0.0,0.8512046337127686,1.12e-06,4.298773288726807,0.0
29.0,29.0,0.0,0.9142942428588867,1.1600000000000001e-06,4.629247665405273,0.0
30.0,30.0,0.0,0.8349395990371704,1.2e-06,4.215462684631348,0.0
31.0,31.0,0.0,0.7804099321365356,1.2400000000000002e-06,3.965439558029175,0.0
32.0,32.0,0.0,0.911270260810852,1.28e-06,4.619194984436035,0.0
33.0,33.0,0.0,0.8805277347564697,1.32e-06,4.426584243774414,0.0
34.0,34.0,0.0,0.8061724305152893,1.3600000000000001e-06,4.080846309661865,0.0
35.0,35.0,0.0,0.8071163892745972,1.4e-06,4.057558059692383,0.0
36.0,36.0,0.0,0.8191766738891602,1.4400000000000002e-06,4.100861549377441,0.0
37.0,37.0,0.0,0.8379318118095398,1.48e-06,4.228532314300537,0.0
38.0,38.0,0.0,0.8222461938858032,1.52e-06,4.118757724761963,0.0
39.0,39.0,0.0,0.8622753620147705,1.56e-06,4.412266731262207,0.0
40.0,40.0,0.0,0.7419016361236572,1.6e-06,3.7692251205444336,0.0
41.0,41.0,0.0,0.8037516474723816,1.6400000000000002e-06,4.068201541900635,0.0
42.0,42.0,0.0,0.8471676111221313,1.6800000000000002e-06,4.302712440490723,0.0
43.0,43.0,0.0,0.8549938797950745,1.72e-06,4.355746746063232,0.0
44.0,44.0,0.0,0.8287080526351929,1.76e-06,4.227667808532715,0.0
45.0,45.0,0.0,0.8423618078231812,1.8000000000000001e-06,4.28828239440918,0.0
46.0,46.0,0.0,0.8220863342285156,1.84e-06,4.233128070831299,0.0
47.0,47.0,0.0,0.7954512238502502,1.88e-06,4.078229904174805,0.0
48.0,48.0,0.0,0.8290097713470459,1.9200000000000003e-06,4.2479376792907715,0.0
49.0,49.0,0.0,0.7662352323532104,1.96e-06,3.9449915885925293,0.0
50.0,50.0,0.0,0.7497560977935791,2e-06,3.8302969932556152,0.0
51.0,51.0,0.0,0.8102067112922668,2.04e-06,4.178290367126465,0.0
52.0,52.0,0.0,0.7985442876815796,2.0800000000000004e-06,4.034698963165283,0.0
